index,action,id_message,id_participant,recipients
2022-11-25 12:59:04.932658+08:00,send notification,jitai_noise,orenth24,1
2022-11-25 12:59:05.971566+08:00,send notification,jitai_noise,orenth26,1
2022-11-25 12:59:07.429318+08:00,send notification,jitai_noise,orenth27,1
2022-11-25 15:43:58.046489+08:00,send notification,jitai_temperature,orenth25,1
2022-11-25 16:13:53.587942+08:00,send notification,jitai_temperature,orenth20,1
2022-11-25 16:28:51.773246+08:00,send notification,jitai_temperature,orenth16,1
2022-11-25 16:43:49.918387+08:00,send notification,jitai_temperature,orenth12,1
2022-11-25 16:44:00.309435+08:00,send notification,jitai_temperature,orenth19,1
2022-11-25 16:58:51.236331+08:00,send notification,jitai_temperature,orenth18,1
2022-11-25 16:58:53.228983+08:00,send notification,jitai_temperature,orenth22,1
2022-11-25 17:13:45.429867+08:00,send notification,jitai_temperature,orenth23,1
2022-11-28 10:13:50.064590+08:00,send notification,jitai_temperature,orenth12,1
2022-11-28 10:13:52.845718+08:00,send notification,jitai_temperature,orenth17,1
2022-11-28 10:43:50.184426+08:00,send notification,jitai_temperature,orenth08,1
2022-11-28 10:43:51.632815+08:00,send notification,jitai_temperature,orenth09,1
2022-11-28 10:43:53.272421+08:00,send notification,jitai_temperature,orenth13,1
2022-11-28 10:44:00.687486+08:00,send notification,jitai_temperature,orenth15,1
2022-11-28 10:44:02.741590+08:00,send notification,jitai_temperature,orenth18,1
2022-11-28 10:44:03.858763+08:00,send notification,jitai_temperature,orenth23,1
2022-11-28 10:44:09.982267+08:00,send notification,jitai_temperature,orenth20,1
2022-11-28 10:44:10.782524+08:00,send notification,jitai_temperature,orenth22,1
2022-11-28 10:44:11.940933+08:00,send notification,jitai_temperature,orenth24,1
2022-11-28 11:13:52.586059+08:00,send notification,jitai_temperature,orenth14,1
2022-11-28 11:14:01.516116+08:00,send notification,jitai_temperature,orenth25,1
2022-11-28 11:28:57.279393+08:00,send notification,jitai_temperature,orenth21,1
2022-11-28 11:43:50.462982+08:00,send notification,jitai_temperature,orenth16,1
2022-11-28 11:43:58.026687+08:00,send notification,jitai_temperature,orenth19,1
2022-11-28 13:28:52.760223+08:00,send notification,jitai_temperature,orenth12,1
2022-11-28 13:28:55.507769+08:00,send notification,jitai_temperature,orenth17,1
